array_index,partition,pair_key,donor_scaffold,acceptor_scaffold,donor_smiles,acceptor_smiles
368,development_fixed_test,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||O=C1C(/C(C2=C1C=CC=C2)=C(C#N)\C#N)=C\C3=CC(OCC(CCCC)CC)=C(C4=CC(C(C5=CC(C6=C7C=C(C8=C(C=C(/C=C(C9=O)/C(C%10=C9C=CC=C%10)=C(C#N)\C#N)S8)OCC(CCCC)CC)S6)=C(C7(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C%135)(C%14=CC=C(C=C%14)CCCCCC)C(C=C%15)=CC=C%15CCCCCC)=C%13S4)S3,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=C6C(=C)c7ccccc7C6=O)s4)cc3C5(c3ccccc3)c3ccccc3)s2)C(=O)c2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,O=C1C(/C(C2=C1C=CC=C2)=C(C#N)\C#N)=C\C3=CC(OCC(CCCC)CC)=C(C4=CC(C(C5=CC(C6=C7C=C(C8=C(C=C(/C=C(C9=O)/C(C%10=C9C=CC=C%10)=C(C#N)\C#N)S8)OCC(CCCC)CC)S6)=C(C7(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C%135)(C%14=CC=C(C=C%14)CCCCCC)C(C=C%15)=CC=C%15CCCCCC)=C%13S4)S3
369,development_fixed_test,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||O=C1C(/C(C2=CC(F)=C(C=C21)F)=C(C#N)\C#N)=C\C3=CC4=C(S3)C5=C(C6=C(C7=C(C8=C(C=C9C%10=C(C(C%11=CC=C(C=C%11)CCCCCC)(C9=C8)C%12=CC=C(C=C%12)CCCCCC)C=C(/C=C%13/C(C%14=CC(F)=C(F)C=C%14C%13=O)=C(C#N)/C#N)S%10)C7(C%15=CC=C(C=C%15)CCCCCC)C%16=CC=C(C=C%16)CCCCCC)S6)C5(C%17=CC=C(C=C%17)CCCCCC)C%18=CC=C(C=C%18)CCCCCC)S4,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc3c(c2C4(c2ccccc2)c2ccccc2)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,O=C1C(/C(C2=CC(F)=C(C=C21)F)=C(C#N)\C#N)=C\C3=CC4=C(S3)C5=C(C6=C(C7=C(C8=C(C=C9C%10=C(C(C%11=CC=C(C=C%11)CCCCCC)(C9=C8)C%12=CC=C(C=C%12)CCCCCC)C=C(/C=C%13/C(C%14=CC(F)=C(F)C=C%14C%13=O)=C(C#N)/C#N)S%10)C7(C%15=CC=C(C=C%15)CCCCCC)C%16=CC=C(C=C%16)CCCCCC)S6)C5(C%17=CC=C(C=C%17)CCCCCC)C%18=CC=C(C=C%18)CCCCCC)S4
370,development_train,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||O=C1C(/C(C2=CC(F)=C(F)C=C21)=C(C#N)\C#N)=C\C3=CC4=C(C5=C(S4)C6=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C(S6)C%10=CC%11=C(C=C%10C9(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C(S%14)=C(C%11(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=C%14C%18=C(C%19=C(S%18)C=C(/C=C%20/C(C(C(C%20=O)=C%21)=CC(F)=C%21F)=C(C#N)/C#N)S%19)C%17(C%22=CC=C(CCCCCC)C=C%22)C%23=CC=C(CCCCCC)C=C%23)S3,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2c-4sc3c2C(c2ccccc2)(c2ccccc2)c2cc4c(cc2-3)C(c2ccccc2)(c2ccccc2)c2c-4sc3c2C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,O=C1C(/C(C2=CC(F)=C(F)C=C21)=C(C#N)\C#N)=C\C3=CC4=C(C5=C(S4)C6=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C(S6)C%10=CC%11=C(C=C%10C9(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C(S%14)=C(C%11(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=C%14C%18=C(C%19=C(S%18)C=C(/C=C%20/C(C(C(C%20=O)=C%21)=CC(F)=C%21F)=C(C#N)/C#N)S%19)C%17(C%22=CC=C(CCCCCC)C=C%22)C%23=CC=C(CCCCCC)C=C%23)S3
371,development_train,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||O=C1C2=C(C=CC=C2)C(/C1=C\C3=CC4=C(C5=C(C4(C6=CC=C(C=C6)CCCCCC)C7=CC=C(C=C7)CCCCCC)C(SC8=C9C(C%10=CC=C(C=C%10)CCCCCC)(C%11=C8SC(/C=C%12C(C(C=CC=C%13)=C%13C\%12=C(C#N)\C#N)=O)=C%11)C%14=CC=C(C=C%14)CCCCCC)=C9S5)S3)=C(C#N)\C#N,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3c(s2)-c2sc4c5c(sc4c2C3(c2ccccc2)c2ccccc2)-c2sc(C=C3C(=C)c4ccccc4C3=O)cc2C5(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,O=C1C2=C(C=CC=C2)C(/C1=C\C3=CC4=C(C5=C(C4(C6=CC=C(C=C6)CCCCCC)C7=CC=C(C=C7)CCCCCC)C(SC8=C9C(C%10=CC=C(C=C%10)CCCCCC)(C%11=C8SC(/C=C%12C(C(C=CC=C%13)=C%13C\%12=C(C#N)\C#N)=O)=C%11)C%14=CC=C(C=C%14)CCCCCC)=C9S5)S3)=C(C#N)\C#N
372,development_train,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||S=C(N(C/1=O)CC)SC1=C/C(S2)=CC=C2C(C3=NSN=C3C(C4=CC=C(S4)/C=C5SC(N(C\5=O)CC)=S)=C6OCCCCCC)=C6OCCCCCC,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,O=C1NC(=S)SC1=Cc1ccc(-c2ccc(-c3ccc(C=C4SC(=S)NC4=O)s3)c3nsnc23)s1,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,S=C(N(C/1=O)CC)SC1=C/C(S2)=CC=C2C(C3=NSN=C3C(C4=CC=C(S4)/C=C5SC(N(C\5=O)CC)=S)=C6OCCCCCC)=C6OCCCCCC
373,scaffold_overlap_quarantine,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||S=C(N(C/1=O)CC)SC1=C\C(C2=NSN=C32)=CC=C3C4=CC(C5(C6=CC=C(C=C6)CCCCCC)C(C=C7)=CC=C7CCCCCC)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C(C%13=CC=C(C%14=NSN=C%13%14)/C=C%15SC(N(C/%15=O)CC)=S)S%10)C=C85)S4,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4(c2ccccc2)c2ccccc2)c2nsnc12,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,S=C(N(C/1=O)CC)SC1=C\C(C2=NSN=C32)=CC=C3C4=CC(C5(C6=CC=C(C=C6)CCCCCC)C(C=C7)=CC=C7CCCCCC)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C(C%13=CC=C(C%14=NSN=C%13%14)/C=C%15SC(N(C/%15=O)CC)=S)S%10)C=C85)S4
374,development_train,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||[F]C1=CC2=C(C(/C(C2)=C/C3=CC4=C(S3)C(C(C5=CC=C(CCCCCC)C=C5)(OC6=CC7=C(OC(C8=CC=C(CCCCCC)C=C8)(C9=C7SC%10=C9SC(/C=C%11C(C%12=CC([F])=C(C=C%12C\%11=C(C#N)\C#N)[F])=O)=C%10)C%13=CC=C(CCCCCC)C=C%13)C=C6%14)C%15=CC=C(CCCCCC)C=C%15)=C%14S4)=C(C#N)\C#N)C=C1[F],c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)Oc2cc3c(cc2-4)OC(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)Cc2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,[F]C1=CC2=C(C(/C(C2)=C/C3=CC4=C(S3)C(C(C5=CC=C(CCCCCC)C=C5)(OC6=CC7=C(OC(C8=CC=C(CCCCCC)C=C8)(C9=C7SC%10=C9SC(/C=C%11C(C%12=CC([F])=C(C=C%12C\%11=C(C#N)\C#N)[F])=O)=C%10)C%13=CC=C(CCCCCC)C=C%13)C=C6%14)C%15=CC=C(CCCCCC)C=C%15)=C%14S4)=C(C#N)\C#N)C=C1[F]
375,development_train,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||[H]C1=C2C(C(C(C3=C4SC(CC5/C(C(C=C([H])C=C6)=C6C5=O)=C(C#N)/C#N)=C3)(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C4S2)=C([H])C9=C1C(C%10(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)=C(S9)C(S%13)=C%10C=C%13/C=C(/C%14=C(C#N)\C#N)C(C%15=C%14C=C([H])C=C%15)=O,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3c(s2)-c2sc4cc5c6c(sc5cc4c2C3(c2ccccc2)c2ccccc2)-c2sc(CC3C(=C)c4ccccc4C3=O)cc2C6(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,[H]C1=C2C(C(C(C3=C4SC(CC5/C(C(C=C([H])C=C6)=C6C5=O)=C(C#N)/C#N)=C3)(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C4S2)=C([H])C9=C1C(C%10(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)=C(S9)C(S%13)=C%10C=C%13/C=C(/C%14=C(C#N)\C#N)C(C%15=C%14C=C([H])C=C%15)=O
376,development_train,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||[H]C1=CC2=C(C(/C(C2)=C/C3=CC4=C(S3)C(C(C5=CC=C(CCCCCC)C=C5)(OC6=CC7=C(OC(C8=CC=C(CCCCCC)C=C8)(C9=C7SC%10=C9SC(/C=C%11C(C%12=CC([H])=C(C=C%12C\%11=C(C#N)\C#N)[H])=O)=C%10)C%13=CC=C(CCCCCC)C=C%13)C=C6%14)C%15=CC=C(CCCCCC)C=C%15)=C%14S4)=C(C#N)\C#N)C=C1[H],c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)Oc2cc3c(cc2-4)OC(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)Cc2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,[H]C1=CC2=C(C(/C(C2)=C/C3=CC4=C(S3)C(C(C5=CC=C(CCCCCC)C=C5)(OC6=CC7=C(OC(C8=CC=C(CCCCCC)C=C8)(C9=C7SC%10=C9SC(/C=C%11C(C%12=CC([H])=C(C=C%12C\%11=C(C#N)\C#N)[H])=O)=C%10)C%13=CC=C(CCCCCC)C=C%13)C=C6%14)C%15=CC=C(CCCCCC)C=C%15)=C%14S4)=C(C#N)\C#N)C=C1[H]
377,scaffold_overlap_quarantine,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c([C@@]1(c1ccc(cc1)C[C@H](CCCC)CC)c1ccc(cc1)C[C@@H](CCCC)CC)c1c(s3)c3c(s1)c1c([C@@]3(c3ccc(cc3)C[C@@H](CCCC)CC)c3ccc(cc3)C[C@H](CCCC)CC)c3c(s1)cc(s3)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)/C2=C(C#N)C#N)F,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2c-4sc3c4c(sc23)-c2sc3cc(C=C5C(=C)c6ccccc6C5=O)sc3c2C4(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c([C@@]1(c1ccc(cc1)C[C@H](CCCC)CC)c1ccc(cc1)C[C@@H](CCCC)CC)c1c(s3)c3c(s1)c1c([C@@]3(c3ccc(cc3)C[C@@H](CCCC)CC)c3ccc(cc3)C[C@H](CCCC)CC)c3c(s1)cc(s3)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)/C2=C(C#N)C#N)F
378,development_train,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c12cc(c(cc1C(=O)/C(=C\c1sc3c(c1)[Si](c1c3sc3c1c(c1c(c3OC[C@@H](CC)CCCC)c3c(s1)c1c([Si]3(CCCCCCCC)CCCCCCCC)cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)OC[C@@H](CC)CCCC)(CCCCCCCC)CCCCCCCC)/C2=C(C#N)C#N)F)F,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3c(s2)-c2sc4cc5c6c(sc5cc4c2[SiH2]3)-c2sc(C=C3C(=C)c4ccccc4C3=O)cc2[SiH2]6)C(=O)c2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c12cc(c(cc1C(=O)/C(=C\c1sc3c(c1)[Si](c1c3sc3c1c(c1c(c3OC[C@@H](CC)CCCC)c3c(s1)c1c([Si]3(CCCCCCCC)CCCCCCCC)cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)OC[C@@H](CC)CCCC)(CCCCCCCC)CCCCCCCC)/C2=C(C#N)C#N)F)F
379,scaffold_overlap_quarantine,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c12cc(c(cc1C(=O)/C(=C\c1sc3c(c1)[Si](c1c3sc3c1sc1c3[Si](c3c1sc(c3)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)(CCCCCCCC)CCCCCCCC)(CCCCCCCC)CCCCCCCC)/C2=C(C#N)C#N)F)F,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3c(s2)-c2sc4c5c(sc4c2[SiH2]3)-c2sc(C=C3C(=C)c4ccccc4C3=O)cc2[SiH2]5)C(=O)c2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c12cc(c(cc1C(=O)/C(=C\c1sc3c(c1)[Si](c1c3sc3c1sc1c3[Si](c3c1sc(c3)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)(CCCCCCCC)CCCCCCCC)(CCCCCCCC)CCCCCCCC)/C2=C(C#N)C#N)F)F
380,development_validation,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(c(c1)F)OCCCCCC)c1cc(c(cc1)OCCCCCC)F)c1c(C3(c2cc(c(cc2)OCCCCCC)F)c2ccc(c(c2)F)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(c(c1)F)OCCCCCC)c1cc(c(cc1)OCCCCCC)F)c1c(C3(c2cc(c(cc2)OCCCCCC)F)c2ccc(c(c2)F)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2
381,development_train,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2
382,development_train,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC)c1c(C3(c2ccc(cc2)OCCCCCC)c2ccc(cc2)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC)c1c(C3(c2ccc(cc2)OCCCCCC)c2ccc(cc2)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2
383,development_train,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1cccc(c1)OCCCCCC)c1cc(ccc1)OCCCCCC)c1c(C3(c2cc(ccc2)OCCCCCC)c2cccc(c2)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,c1csc(-c2c3cc(-c4scc5sccc45)sc3c(-c3cccs3)c3ccsc23)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1cccc(c1)OCCCCCC)c1cc(ccc1)OCCCCCC)c1c(C3(c2cc(ccc2)OCCCCCC)c2cccc(c2)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2
