array_index,y_true,y_pred,residual_pred_minus_true,absolute_error,squared_error,relative_error_percent,source,source_row,donor_smiles,acceptor_smiles,experimental_PCE,pair_key,donor_fp_hash,acceptor_fp_hash,pair_fp_hash,legacy_sequence_hash,role_aware_sequence_hash,pair_fp_group_id,legacy_sequence_group_id,role_aware_sequence_group_id,safe_any_encoding_group_id,prediction_sd_across_model_seeds,branch
74,13.199999809265137,12.32549779722006,-0.8745020120450757,0.8745020120450757,0.7647537690708858,6.625015338494619,in-house,82,CC(S1)=CC=C1C2=C3C(C(C4=C(SC(CC(CC)CCCC)=C4C3=O)CC(CCCC)CC)=O)=C(S2)C(S5)=CC=C5C6=CC7=C(C8=CC(Cl)=C(CCCCCBr)C8)C9=C(C=C(S9)C)C(C%10=CC(Cl)=C(CCCCCBr)C%10)=C7S6,O=C(C/1=C\C2=C(C3=C(S2)C(N4C5=CC=C(CCCCCC)C=C5)=C(C6=C4C7=C(C8=NSN=C68)C(SC9=C%10SC(/C=C%11C(C%12=CC(F)=C(C=C%12C\%11=C(C#N)/C#N)F)=O)=C9CCCCCCCCCCC)=C%10N7C%13=CC=C(CCCCCC)C=C%13)S3)CCCCCCCCCCC)C%14=CC(F)=C(F)C=C%14C1=C(C#N)/C#N,13.2,CC(S1)=CC=C1C2=C3C(C(C4=C(SC(CC(CC)CCCC)=C4C3=O)CC(CCCC)CC)=O)=C(S2)C(S5)=CC=C5C6=CC7=C(C8=CC(Cl)=C(CCCCCBr)C8)C9=C(C=C(S9)C)C(C%10=CC(Cl)=C(CCCCCBr)C%10)=C7S6||O=C(C/1=C\C2=C(C3=C(S2)C(N4C5=CC=C(CCCCCC)C=C5)=C(C6=C4C7=C(C8=NSN=C68)C(SC9=C%10SC(/C=C%11C(C%12=CC(F)=C(C=C%12C\%11=C(C#N)/C#N)F)=O)=C9CCCCCCCCCCC)=C%10N7C%13=CC=C(CCCCCC)C=C%13)S3)CCCCCCCCCCC)C%14=CC(F)=C(F)C=C%14C1=C(C#N)/C#N,42bfb5715ae351be46fadb245f5d3fc09b1862c6168b75686e973f5a35385044,3bc5e962960694d5a8c90d751d3f10c939059169c6882aed8bdcfb92d36d6776,503b3c87a1a5143e1ddaf70ff638331b03ccad257de21038feb8b7c84b450759,d9ffaac3966ff79d46fd8b5e52967379a2e773cc95c15980b3bf5b92501894fa,5dfff92921414be369efa60d53f88727ddea4cfb4aaad90bbf8386c59c776eb6,369,1008,423,68,0.6945310550521369,joint_inhouse_gao
77,13.199999809265137,12.38733156600801,-0.8126682432571268,0.8126682432571268,0.6604296735986247,6.156577689392931,in-house,85,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,FC1=CC(C(/C2=C/C3=C(CCCCCCCCCC)C4=C(S3)C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)C(C7=C8C)=C9SC7=CC%10=C8SC%11=C%10[C@](C%12=CC=C(CCCCCC)C=C%12)(C%13=C%11SC%14=C%13SC(/C=C%15/C(C%16=C(C%15=O)C=C(F)C(F)=C%16)=C(C#N)\[N+]#[C-])=C%14CCCCCCCCCC)C)=C9S4)=C(C#N)/C#N)=C(C2=O)C=C1F,13.2,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||FC1=CC(C(/C2=C/C3=C(CCCCCCCCCC)C4=C(S3)C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)C(C7=C8C)=C9SC7=CC%10=C8SC%11=C%10[C@](C%12=CC=C(CCCCCC)C=C%12)(C%13=C%11SC%14=C%13SC(/C=C%15/C(C%16=C(C%15=O)C=C(F)C(F)=C%16)=C(C#N)\[N+]#[C-])=C%14CCCCCCCCCC)C)=C9S4)=C(C#N)/C#N)=C(C2=O)C=C1F,65482d735aa1f382b817dd8d95b1689b39b0b3c26138949c2680844f1b1f5ea0,116596b3c0bf5392305dd7a9038cea9b7842a248ef0ff307a76793926dc41fde,b22cef58ec7cfac39705fe113999e5f0d7ccd8ddb0529e74aa7c5d95b01ae27e,ccadeab06fe0d22661c54cf46f26ab11bac8ab9ae86b5968982b866f28f40ae8,cbf0f12d5ec0c3cb2d107a991a82bf9dbbcd62a7c76f6730cd02747073721746,827,942,936,36,0.612641690202876,joint_inhouse_gao
79,13.18000030517578,11.03792962933531,-2.14207067584047,2.14207067584047,4.588466780295649,16.25243267254918,in-house,88,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C1C2=C(C)SC=C2C(/C1=C/C(S3)=CC4=C3C(S5)=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C(C5=C8C9=CC=C(CC(CCCC)CC)S9)=C(C%10=CC=C(CC(CCCC)CC)S%10)C%11=C8C(C%12(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)=C(S%11)C%15=C%12C=C(/C=C%16C(C%17=C(C)SC=C%17C\%16=C(C#N)\C#N)=O)S%15)=C(C#N)\C#N,13.18,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C1C2=C(C)SC=C2C(/C1=C/C(S3)=CC4=C3C(S5)=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C(C5=C8C9=CC=C(CC(CCCC)CC)S9)=C(C%10=CC=C(CC(CCCC)CC)S%10)C%11=C8C(C%12(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)=C(S%11)C%15=C%12C=C(/C=C%16C(C%17=C(C)SC=C%17C\%16=C(C#N)\C#N)=O)S%15)=C(C#N)\C#N,6f31f3770fd225e382586e20513744e11a328b7cc74c758d48628417c600a02b,0277c9b68eca8fccb206e3036b0829f4d42fd858d55dd7c70dbccacb07ba592a,dab8515cd28fde6a96c617c31a5899ad7ed0319a2d10815845d137598cc41480,6ebea4e21d3ddd14fe6e878ff6d9fc825d248cab25914b43a1726d147efd4e59,5d7523c961ac25f3f2a98774a4f8734f5c7532d8cc652e1e459b3b758d430bd7,1037,537,421,72,0.4951538930229754,joint_inhouse_gao
81,13.149999618530272,11.03792962933531,-2.1120699891949624,2.1120699891949624,4.460839639258008,16.061369205051133,in-house,91,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C1=C(C)SC([H])=C1C/2=C(C#N)\C#N)C2=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7SC8=C6C(C9=CC=C(S9)CC(CCCC)CC)=C%10SC(C%11=C(C%12(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)C=C(/C=C%15C(C%16=C(SC([H])=C%16C\%15=C(C#N)\C#N)[CH3])=O)S%11)=C%12C%10=C8C%17=CC=C(CC(CC)CCCC)S%17)=C7S3,13.15,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C1=C(C)SC([H])=C1C/2=C(C#N)\C#N)C2=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7SC8=C6C(C9=CC=C(S9)CC(CCCC)CC)=C%10SC(C%11=C(C%12(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)C=C(/C=C%15C(C%16=C(SC([H])=C%16C\%15=C(C#N)\C#N)[CH3])=O)S%11)=C%12C%10=C8C%17=CC=C(CC(CC)CCCC)S%17)=C7S3,6f31f3770fd225e382586e20513744e11a328b7cc74c758d48628417c600a02b,0277c9b68eca8fccb206e3036b0829f4d42fd858d55dd7c70dbccacb07ba592a,dab8515cd28fde6a96c617c31a5899ad7ed0319a2d10815845d137598cc41480,6ebea4e21d3ddd14fe6e878ff6d9fc825d248cab25914b43a1726d147efd4e59,5d7523c961ac25f3f2a98774a4f8734f5c7532d8cc652e1e459b3b758d430bd7,1037,537,421,72,0.4951538930229754,joint_inhouse_gao
83,13.130000114440918,9.29228170319359,-3.837718411247328,3.837718411247328,14.72808260402672,29.228624354895828,in-house,93,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,c1(c(cc2c(c1)C(=C(C2=O)[CH]c1sc2c(c1)n(c1c2sc2c1C(c1c2cc2c(c1)c1c(C2(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)c1c(n2CCCCCCCC)cc(s1)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cc(c(c2)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)CCCCCCCC)[C](C#N)C#N)F)F,13.13,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||c1(c(cc2c(c1)C(=C(C2=O)[CH]c1sc2c(c1)n(c1c2sc2c1C(c1c2cc2c(c1)c1c(C2(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)c1c(n2CCCCCCCC)cc(s1)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cc(c(c2)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)CCCCCCCC)[C](C#N)C#N)F)F,6f31f3770fd225e382586e20513744e11a328b7cc74c758d48628417c600a02b,db60cc5b4f1b07435af3f0ce439c46bbbfcf8f1e669bb2c871e9e26486542011,01c070df2a85f362469b93137c1d96d23f5ca1b7333aa2325319dc929761bf8c,d433e2924b4e095ae219edaacbb70c8309301470891fbee56c4411395b6edafc,c48e866bf0c07b316c9209dee1dda96f7838f1fb8d08728b97dff7bca1092243,6,980,903,75,0.6764325021188035,joint_inhouse_gao
97,12.869999885559082,12.203278296064624,-0.6667215894944594,0.6667215894944594,0.4445176778980184,5.180431976868634,in-house,108,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC,O=C(C1=CC(Cl)=C(C=C1C/2=C(C#N)\C#N)Cl)C2=C/C3=CC4=C(C(C5(C6=CC=C(C=C6)CCCCCC)C(C=C7)=CC=C7CCCCCC)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C%13=C(C=C(S%13)/C=C%14C(C%15=CC(Cl)=C(C=C%15C\%14=C(C#N)\C#N)Cl)=O)S%10)C=C85)S4)S3,12.87,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC||O=C(C1=CC(Cl)=C(C=C1C/2=C(C#N)\C#N)Cl)C2=C/C3=CC4=C(C(C5(C6=CC=C(C=C6)CCCCCC)C(C=C7)=CC=C7CCCCCC)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C%13=C(C=C(S%13)/C=C%14C(C%15=CC(Cl)=C(C=C%15C\%14=C(C#N)\C#N)Cl)=O)S%10)C=C85)S4)S3,61eee9608e36bdb1d3a96a3ad1baa39916f3a546e29d11481966a5a2d3d30f3c,dcf842694d53827077961931c0e460a45a792bc12c0b37ed12451efc871162d4,aa9e22ca7a204561fb6c9ef5f173a0823b6e5a6742d985f733f5461808d81b74,157f8269a245b3e25ba2c18b826eb36944c214d8b5ef60328ea54ef7d8a906be,af9af251c42ee997c316e71dad54895735ba3110671f148d44e366cd5bdcf310,791,107,802,89,0.4822219093514157,joint_inhouse_gao
102,12.800000190734863,8.978049079970559,-3.8219511107643047,3.8219511107643047,14.607310293072503,29.85899260791247,in-house,113,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12,FC1=CC2=C(C(/C(C2=O)=C/C3=CC(OCC(CC)CCCC)=C(S3)C4=CC5=C(S4)C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C=C(S%10)C%11=C(OCC(CC)CCCC)C=C(S%11)/C=C(/C(C%12=C%13C=C(F)C(F)=C%12)=C(C#N)\C#N)C%13=O)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N)C=C1F,12.8,FC1=C(C(OCC(CCCC)CC)=O)SC2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(CC(CC)CCCC)S6)=C4S3)C=CS5)C7=CC=C(CC(CC)CCCC)S7)=C12||FC1=CC2=C(C(/C(C2=O)=C/C3=CC(OCC(CC)CCCC)=C(S3)C4=CC5=C(S4)C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C=C(S%10)C%11=C(OCC(CC)CCCC)C=C(S%11)/C=C(/C(C%12=C%13C=C(F)C(F)=C%12)=C(C#N)\C#N)C%13=O)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N)C=C1F,2249a87c8fc0450476e55f070a85b71ffa6beb368356c28f1302bad8bac422cb,0a6189846e89cf828a3f20d50d9d712b7538b2d40776aced38f06bfa2a63caa3,ef2a3f1a57f973a4decc367338259a9f1c7a8e9b3698a6d541b94658513eb148,4b210cb77cd34f5fab88cccba999c877ae7d5c71a1d7c666ac12384dbcff512f,e0f78589b4d54979baeeca807f6bdd933cf7e233ad32b8a64ed9dfd7905fbe2c,1126,358,1044,94,0.5001476791534122,joint_inhouse_gao
104,12.789999961853027,10.053634360285088,-2.73636560156794,2.73636560156794,7.487696705444272,21.394570834474752,in-house,115,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C1=C(C/2=C(C#N)/C#N)C=C(F)C(F)=C1)C2=C/C3=CC=C(C4=C(OCCCCCC)C(C(C5=C6C=C7C(C(SC(C8=CC=C(/C=C9C(C(C=C(F)C(F)=C%10)=C%10C\9=C(C#N)\C#N)=O)S8)=C%11OCCCCCC)=C%11C7(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)=C5)(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C6S4)S3,12.79,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C1=C(C/2=C(C#N)/C#N)C=C(F)C(F)=C1)C2=C/C3=CC=C(C4=C(OCCCCCC)C(C(C5=C6C=C7C(C(SC(C8=CC=C(/C=C9C(C(C=C(F)C(F)=C%10)=C%10C\9=C(C#N)\C#N)=O)S8)=C%11OCCCCCC)=C%11C7(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)=C5)(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C6S4)S3,6f31f3770fd225e382586e20513744e11a328b7cc74c758d48628417c600a02b,7fd7152960d461aad0cae81dada91b334edc13b9e13eddb9762ee0fed754b055,5ab55cb46b8f0ff467a7b39d3d468ce04f501ac8b46417a9cf6f45a75fb6ec8c,dde96b481487fb8ccb9f3ddcf54d87fd36fcba3367bce75a4d63aa07d011987c,79e42a8eb5e9574f8c288cd151d700a23a39711b44d680b97b0ebbd6adfc9762,410,1020,549,96,0.4563978004427294,joint_inhouse_gao
105,12.75,12.792708038103465,0.0427080381034628,0.0427080381034628,0.0018239765186468,0.3349650047330416,in-house,116,CC(S1)=CC=C1C2=C3C(C(C4=C(SC(CC(CC)CCCC)=C4C3=O)CC(CCCC)CC)=O)=C(S2)C(S5)=CC=C5C6=CC7=C(C8=CC(Cl)=C(CCCCCOC)C8)C9=C(C=C(S9)C)C(C%10=CC(Cl)=C(CCCCCOC)C%10)=C7S6,O=C(C/1=C\C2=C(C3=C(S2)C(N4C5=CC=C(CCCCCC)C=C5)=C(C6=C4C7=C(C8=NSN=C68)C(SC9=C%10SC(/C=C%11C(C%12=CC(F)=C(C=C%12C\%11=C(C#N)/C#N)F)=O)=C9CCCCCCCCCCC)=C%10N7C%13=CC=C(CCCCCC)C=C%13)S3)CCCCCCCCCCC)C%14=CC(F)=C(F)C=C%14C1=C(C#N)/C#N,12.75,CC(S1)=CC=C1C2=C3C(C(C4=C(SC(CC(CC)CCCC)=C4C3=O)CC(CCCC)CC)=O)=C(S2)C(S5)=CC=C5C6=CC7=C(C8=CC(Cl)=C(CCCCCOC)C8)C9=C(C=C(S9)C)C(C%10=CC(Cl)=C(CCCCCOC)C%10)=C7S6||O=C(C/1=C\C2=C(C3=C(S2)C(N4C5=CC=C(CCCCCC)C=C5)=C(C6=C4C7=C(C8=NSN=C68)C(SC9=C%10SC(/C=C%11C(C%12=CC(F)=C(C=C%12C\%11=C(C#N)/C#N)F)=O)=C9CCCCCCCCCCC)=C%10N7C%13=CC=C(CCCCCC)C=C%13)S3)CCCCCCCCCCC)C%14=CC(F)=C(F)C=C%14C1=C(C#N)/C#N,9a89199ea3ac1e740e66d410b07c5f3d22d5c5b4dbd5b0e90fabe971a52615b4,3bc5e962960694d5a8c90d751d3f10c939059169c6882aed8bdcfb92d36d6776,29106d22ce7c602efef1d9a26852e1cf3956dc9dcafc92ead0e1aa4b8da31500,22ac8ff49f28f9ee27c634c9e7568072a6982f50d9acc157c7d273707828c593,d34084bb0a84d0b018b569c220b05ed0a3c3cf80c408278e61c79583b6713117,179,168,961,97,0.6873653396719658,joint_inhouse_gao
107,12.710000038146973,10.276304726553436,-2.433695311593537,2.433695311593537,5.9228728696723625,19.147878082527157,in-house,118,O=C(C1=C(CC(CCCC)CC)SC(CC(CCCC)CC)=C12)C3=C(C4=CC=CS4)SC(C(S5)=CC=C5C6=CC7=C(C8=CC=C(CC(CCCC)CCCCCC)C=C8)C(SC=C9)=C9C(C%10=CC=C(CC(CCCCCC)CCCC)C=C%10)=C7S6)=C3C2=O,O=C1C(/C(C2=C1C=CC(F)=C2)=C(C#N)\C#N)=C\C3=CC=C(S3)C4=CC5=C(C(C=C6C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C(SC%10=C9SC(/C=C%11C(C%12=C(C=C(F)C=C%12)C\%11=C(C#N)/C#N)=O)=C%10)C6=C%13)=C%13C5(C%14=CC=C(C=C%14)CCCCCC)C%15=CC=C(CCCCCC)C=C%15)S4,12.71,O=C(C1=C(CC(CCCC)CC)SC(CC(CCCC)CC)=C12)C3=C(C4=CC=CS4)SC(C(S5)=CC=C5C6=CC7=C(C8=CC=C(CC(CCCC)CCCCCC)C=C8)C(SC=C9)=C9C(C%10=CC=C(CC(CCCCCC)CCCC)C=C%10)=C7S6)=C3C2=O||O=C1C(/C(C2=C1C=CC(F)=C2)=C(C#N)\C#N)=C\C3=CC=C(S3)C4=CC5=C(C(C=C6C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C(SC%10=C9SC(/C=C%11C(C%12=C(C=C(F)C=C%12)C\%11=C(C#N)/C#N)=O)=C%10)C6=C%13)=C%13C5(C%14=CC=C(C=C%14)CCCCCC)C%15=CC=C(CCCCCC)C=C%15)S4,826e531b71e4c0ef06b575364b50a339b3da70c19584a5cd5231c22bd6d85201,faac020d378eab76dec21c8d4b3954cb56230c3c8f5db33f405e1e903548dad1,9dccc0cbc324ce2d633461ad5806f09b2807c3da4572f80a8e20898059a47ee2,d3e0cf1cdc64642e86d357d7d80bffd044cc604eb838d9649287b1d3e21531ac,d4231dacc77eddbd3f8e4fd0082b93fb007d71f109d2abc299f3ef3c88a46575,721,977,965,99,0.7415888819581175,joint_inhouse_gao
110,12.649999618530272,10.830204387702564,-1.819795230827708,1.819795230827708,3.3116546821432715,14.385733483833413,in-house,121,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C1C2=C(C=CC(F)=C2)C(/C1=C/C(S3)=CC4=C3C(S5)=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C(C5=C8C9=CC(SC(CCC(CCCC)CC)=C%10)=C%10S9)=C(C%11=CC(SC(CC(CC)CCCC)=C%12)=C%12S%11)C%13=C8C(C%14(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=CC(CCCCCC)=C%16)=C(S%13)C(S%17)=C%14C=C%17/C=C%18/C(C%19=C(C%18=O)C=C(F)C=C%19)=C(C#N)\C#N)=C(C#N)\C#N,12.65,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C1C2=C(C=CC(F)=C2)C(/C1=C/C(S3)=CC4=C3C(S5)=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C(C5=C8C9=CC(SC(CCC(CCCC)CC)=C%10)=C%10S9)=C(C%11=CC(SC(CC(CC)CCCC)=C%12)=C%12S%11)C%13=C8C(C%14(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=CC(CCCCCC)=C%16)=C(S%13)C(S%17)=C%14C=C%17/C=C%18/C(C%19=C(C%18=O)C=C(F)C=C%19)=C(C#N)\C#N)=C(C#N)\C#N,65482d735aa1f382b817dd8d95b1689b39b0b3c26138949c2680844f1b1f5ea0,cb7182af9b7778ae44f8fb9b7052f133fd2105b33b593edebb6a6cd2fd975826,a26eeaa14f1d8ec25aa8a91535ca789a9be764722b008ea154077f611ab37918,d8be52d1f1159b3678cda8020aadfcb7e6ce3455e3d593ea4b43744796c676a2,82c9487a0f43feeec9715a15531b10094a56c184b035af30e9211030fac67b5a,755,1003,595,102,0.6144447907964194,joint_inhouse_gao
112,12.619999885559082,10.053634360285088,-2.5663655252739943,2.5663655252739943,6.586232009314864,20.3357016525068,in-house,123,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C(C=C(C(F)=C1)F)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC=C3C(SC4=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C(C4=C8)=CC9=C8C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C9SC(C%13=CC=C(S%13)/C=C%14C(C(C=C(C(F)=C%15)F)=C%15C\%14=C(C#N)\C#N)=O)=C%12OCCCCCCCC)=C5OCCCCCCCC,12.62,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C(C=C(C(F)=C1)F)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC=C3C(SC4=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C(C4=C8)=CC9=C8C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C9SC(C%13=CC=C(S%13)/C=C%14C(C(C=C(C(F)=C%15)F)=C%15C\%14=C(C#N)\C#N)=O)=C%12OCCCCCCCC)=C5OCCCCCCCC,6f31f3770fd225e382586e20513744e11a328b7cc74c758d48628417c600a02b,7fd7152960d461aad0cae81dada91b334edc13b9e13eddb9762ee0fed754b055,5ab55cb46b8f0ff467a7b39d3d468ce04f501ac8b46417a9cf6f45a75fb6ec8c,dde96b481487fb8ccb9f3ddcf54d87fd36fcba3367bce75a4d63aa07d011987c,79e42a8eb5e9574f8c288cd151d700a23a39711b44d680b97b0ebbd6adfc9762,410,1020,549,96,0.4563978004427294,joint_inhouse_gao
